"","ph","Hardness","Solids","Chloramines","Sulfate","Conductivity","Organic_carbon","Trihalomethanes","Turbidity","Potability","ph_levelacidic","ph_levelneutral","ph_levelalkaline","ph_deviation","pollution_index","chlorine_ratio","organic_ratio","ph_chloramine","hardness_sulfate","high_solids","high_chloramines"
"20",7.37105030242953,214.496610457157,25630.3200369997,4.43266929037212,335.754438596065,469.914551479236,12.5091639404987,62.7972771526613,2.56029914761491,0,0,1,0,0.371050302429531,26033.3044220388,0.000172946310618563,0.00048806116827416,32.6734283133675,72018.1890248015,0,0
"21",7.03675210383355,227.435048351156,22305.5674137414,10.3339178882187,333.073545745888,554.820086460543,16.3316932826945,45.3828151778709,4.13342264357917,0,0,1,0,0.0367521038335479,22694.3576925534,0.000463288725031601,0.000732180131523275,72.7172184407659,75752.597981207,0,1
"22",6.6602120261181,168.283746856518,30944.3635912427,5.85876913054758,310.930858317878,523.671297500944,17.8842351929648,77.0423180517003,3.74970124109962,0,0,1,0,0.339787973881897,31338.1955367428,0.000189332351698635,0.000577948069289946,39.0206446215225,52324.6098510458,1,0
"23",7.03675210383355,215.977858688068,17107.2242258276,5.60706045308712,326.943977743867,436.256193972649,14.1890622061237,59.8554758261539,5.45925095602873,0,0,1,0,0.0367521038335479,17499.6307398507,0.000327759803640258,0.000829419315420078,39.4554944395827,70612.6602240797,0,0
"24",3.9024756859151,196.903246708321,21167.5000989688,6.99631158629877,333.073545745888,444.478882506898,16.6090331557899,90.1816758847452,4.52852269632691,0,1,0,0,3.0975243140849,21597.7516321857,0.000330521391453288,0.000784647836453728,27.302935856617,65583.2625500178,0,0
"25",5.40030178072947,140.73906225114,17266.5934219231,10.0568524840335,328.358240698684,472.874073275429,11.2563811669095,56.9319064457562,4.82478638976752,0,1,0,0,1.59969821927053,17661.9404215515,0.000582445664775108,0.000651916732609077,54.3100383780596,46212.8308783667,0,1
"26",6.51441509325168,198.767351259456,21218.7028711902,8.67093691991312,323.596349010132,413.290450088535,14.899999566697,79.8478428137256,5.20088507653976,0,0,1,0,0.485584906748324,21630.817999934,0.000408645946576034,0.000702210670329313,56.4860823437152,64320.3891699744,0,1
"27",3.44506186438521,207.926260187994,33424.7686784948,8.78214748077349,384.007005801721,441.785875673939,13.8059022112708,30.2845971980027,4.18439696902885,0,1,0,0,3.55493813561479,33847.8424289753,0.000262743702589147,0.000413044061548087,30.2550413734194,79845.1406023411,1,1
"28",7.03675210383355,145.768180602173,13224.935638977,7.90644472060614,304.001992797415,298.990666499932,12.7295247205423,49.5368488020219,4.00487112757158,0,0,1,0,0.0367521038335479,13586.380925297,0.000597843720108853,0.000962539634826304,55.6356915215689,44313.817389514,0,0
"29",7.03675210383355,266.421018068117,26362.9650123093,7.70006346972913,395.389490341846,364.480106703738,10.3489507574378,53.0083813539204,3.99156424779931,0,0,1,0,0.0367521038335479,26819.0629474748,0.000292078810791345,0.000392556404509346,54.1834378202683,105340.070550309,0,0
"30",7.03675210383355,148.153061445087,15193.4134739672,9.04683270725723,307.011792622565,563.804743325086,16.5686555679974,52.6761850342098,6.03818495318359,0,0,1,0,0.0367521038335479,15562.1482843313,0.000595444382709541,0.00109051567617682,63.6603190858225,45484.7369767771,0,1
"31",7.18144858082917,209.62560053629,15196.2299874838,5.99467864644997,338.336431077487,342.111286285193,7.92259833302262,71.5379532557936,5.0888599891388,0,0,1,0,0.181448580829175,15612.0990504636,0.000394484595941717,0.000521352884205356,43.0504764580751,70923.9775479235,0,0
"32",9.82548990813439,190.756618287004,19677.892465552,6.75754073141394,333.073545745888,452.836234877238,16.8990378000164,47.0819711857777,2.85747242605118,0,0,0,1,2.82548990813439,20064.8055232151,0.000343407747717071,0.000858782912326599,66.3961482603148,63535.9832273474,0,0
"33",10.4332909828044,117.791229550397,22326.8920457187,8.16150481072833,307.707508611824,412.986833790332,12.8907085645118,65.7334783893828,5.05731051651573,0,0,0,1,3.43329098280438,22708.4945375306,0.000365545943161998,0.000577362426356322,85.1513545478865,36245.2457812761,0,1
"34",7.41414819633624,235.044534487371,32555.8525370737,6.8459520238449,387.175316477357,411.983364167012,10.2448150683598,44.4892972522603,3.16062446823264,0,0,1,0,0.414148196336244,32994.3631028271,0.000210283297482347,0.00031468428162627,50.7569028497941,91003.4420264209,1,0
"35",7.03675210383355,232.280452023532,14787.2062648582,5.47491483173313,333.073545745888,383.981723024758,12.1669371450517,86.0807274844409,5.02916672408073,0,0,1,0,0.0367521038335479,15211.8354529202,0.000370246734485896,0.000822801611550279,38.5256184605076,77366.4737629355,0,0
"36",5.11581706377122,191.952742974859,19620.5453286122,6.06071299498933,323.83638391363,441.748379324869,10.9664861529535,49.2382313227357,3.90208876764375,0,1,0,0,1.88418293622878,19999.6806568435,0.000308896256117364,0.000558928713207645,31.0054989583864,62161.2821672807,0,0
"37",3.64162977747338,183.908722261827,24752.0724597554,5.53831413348136,286.059556049271,456.860095941041,9.03406675271333,73.5946567566564,3.46435303515502,0,1,0,0,3.35837022252662,25117.2649866948,0.000223751532017618,0.000364982236028999,20.1684896654874,52608.847443807,0,0
"38",5.61806440590915,304.235912112317,17281.9751684116,6.10108350510192,333.073545745888,399.471566281094,12.2650015775136,81.588992456499,2.89654694130447,0,1,0,0,1.38193559409085,17702.7387901191,0.000353031609271932,0.00070969906263561,34.2762800774925,101332.933990484,0,0
"39",7.03675210383355,143.453731311923,19942.2732181848,5.89075458310612,333.073545745888,427.130671481902,22.4698919883569,53.1240942189588,2.90756391519334,0,0,1,0,0.0367521038335479,20334.3616127328,0.000295390325799693,0.0011267467726732,41.4517797058391,47780.6429385402,0,0
"40",9.26718753076355,198.614394719096,24683.7235660297,6.11061242139319,328.077533201469,396.876949057918,16.4719693531551,30.383314574642,4.32400464561828,0,0,0,1,2.26718753076355,25048.2950262272,0.00024755634639349,0.000667321091531922,56.6281912368638,65160.9206777439,0,0
"41",7.03675210383355,233.858995691212,11703.9239070479,4.59938794342173,309.03932035276,349.399632532305,18.338892549806,42.6774652827194,3.51000404459053,0,0,1,0,0.0367521038335479,12060.2400806268,0.000392978284885471,0.0015669012115469,32.3647527872195,72271.6250867913,0,0
"42",5.33194047901854,194.8740654458,16658.8765031636,7.99382956237532,316.675161828167,335.120398437461,10.1805138026316,59.5727137112269,4.43482025795655,0,1,0,0,1.66805952098146,17043.1182082653,0.000479854062238667,0.000611116469991136,42.622623426004,61711.7762111614,0,0
"43",7.14577154521882,238.68992851166,28780.3404316327,6.81402870120907,385.97565048679,332.032706330686,11.0931633974527,66.1380447471002,5.18259070398023,0,0,1,0,0.145771545218821,29239.2681555678,0.000236759836715472,0.000385442396826553,48.6914924014041,92128.5004219333,0,0
"44",9.92069105876815,202.817483001426,9973.93405920854,6.8822483067815,337.350529109637,333.192469937681,23.917601261275,71.833623959766,4.69070723013249,0,0,0,1,2.92069105876815,10390.0004605847,0.000690023441695746,0.00239801076679395,68.2766592413095,68420.585203216,0,0
"45",4.75843942467148,183.349454105998,21568.4287790359,4.73134898461418,333.073545745888,403.944168209202,18.6682294575212,66.912400034306,4.54280146174917,0,1,0,0,2.24156057532852,21973.1460738007,0.000219364564432851,0.000865534974697203,22.5138375402675,61068.8527896576,0,0
"46",5.70292597682472,216.850473872615,35606.440176808,7.1843510891688,333.073545745888,504.63826042575,16.140790019198,77.5361835178031,4.1377390162066,0,1,0,0,1.29707402317528,36024.2342571608,0.000201771113694434,0.000453310972370419,40.9718224530497,72227.156229428,1,0
"47",6.95386422551106,209.638292979021,10575.1862808894,4.46270724613798,315.606594400392,391.184315086006,13.285333916086,87.3908889795634,3.19571032819626,0,0,1,0,0.046135774488941,10982.6464715155,0.000421997979761608,0.00125627422186351,31.0330602678479,66163.2277030204,0,0
"48",10.682966425806,173.375498350121,15758.7406213889,5.57078357539446,307.352585765927,323.807913246581,10.0908697516698,78.4727844538545,3.99977538155006,0,0,0,1,3.68296642580598,16150.1367751841,0.000353504363656661,0.000640334782715678,59.5124939013704,53287.4077263658,0,0
"49",7.03675210383355,129.890572345674,34415.8531458731,6.32192899036114,304.535224233884,470.329168542199,18.5994099238213,72.4036338688809,4.40558600033858,0,0,1,0,0.0367521038335479,34799.1139329662,0.000183692351416232,0.000540431464679573,44.48584712321,39556.2545751573,1,0
"50",8.75725739744099,200.191400442057,21536.2246874454,4.91510105454319,317.882900497837,404.717799156445,13.7683233064213,47.9308718771102,3.62613544161223,0,0,0,1,1.75725739744099,21906.9535608749,0.000228224822403922,0.000639309976852517,43.0428050690683,63637.4230272451,0,0
"51",7.03675210383355,168.388430774295,27492.3073065878,7.04622479769641,299.820477910822,383.795019990326,16.1820664936744,75.7294338899146,3.04805722310698,0,0,1,0,0.0367521038335479,27874.9034431862,0.000256298051637447,0.000588603434161263,49.5825371692744,50486.2997894025,0,0
"52",7.80963189801941,100.457615091583,12013.5506287645,5.21231460206535,247.200826047643,605.220124350006,9.61134874001124,66.0841736371334,2.44744446391063,0,0,1,0,0.80963189801941,12332.0479430514,0.000433869616330188,0.000800042305311337,40.7062583788019,24833.2054334155,0,0
"53",6.65248809085571,145.010171919083,19871.7884483059,4.9610663801915,288.052191736852,545.974993762403,10.9420242560121,71.7274140605346,3.74209042634967,0,0,1,0,0.347511909144293,20236.5291204834,0.000249653743702895,0.000550631076034074,33.0034350121686,41770.4978454296,0,0
"54",9.14719705533692,211.714141777641,11920.6108356462,7.2307947693374,339.751918800794,527.708910013041,18.2753121092776,47.6348849343715,3.79453159110321,0,0,0,1,2.14719705533692,12315.2284341507,0.000606579215531066,0.00153308520521692,66.1415046218287,71930.285906217,0,0
"55",10.5607446362182,181.893365561554,21783.6510333634,6.99125999623813,340.390378355173,456.556402122344,16.4828353669639,34.2520490783523,3.96468635002213,0,0,0,1,3.5607446362182,22165.2847207931,0.000320940690131809,0.000756660825208738,73.8329115056787,61914.751523793,0,0
"56",7.48425483772747,260.092172573372,30616.6151488537,9.37913354050762,333.073545745888,404.670777328163,15.9344838712071,66.6210265451665,4.78118817656256,0,0,1,0,0.484254837727466,31025.6888546853,0.000306341295238144,0.000520452172578054,70.1958255742361,86629.8221397644,1,1
"57",8.5208065729703,238.33511245551,28779.6500110336,8.28280846450961,381.649322871895,481.318802688613,6.01633660927121,39.0911713622533,3.94060452979468,0,0,0,1,1.5208065729703,29208.6733137323,0.000287800875317599,0.000209048289571439,70.5762088070475,90960.4342852421,0,1
"58",4.99941381079692,190.28705014936,24323.8659030459,7.23016412686204,324.893037842256,405.33048202759,8.2365575031053,99.4273849182851,4.46068393173744,0,1,0,0,2.00058618920308,24755.4164899333,0.000297245682724992,0.000338620412393981,36.1465823901625,61822.9377850673,0,0
"59",7.03675210383355,157.801193554204,16963.6250117375,8.33561854987671,300.044234281112,360.995994488075,12.8238609493708,71.7170050975215,4.40538570565903,0,0,1,0,0.0367521038335479,17343.721869666,0.000491381915369452,0.000755962298182003,58.6556813675989,47347.3382886167,0,1
"60",7.03675210383355,155.055726825934,20557.2404317522,8.18731904967033,333.073545745888,290.180983110505,16.6222551838921,59.6220574621079,4.08990768967787,0,0,1,0,0.0367521038335479,20958.1233540099,0.000398269362896802,0.000808583975027006,57.6121345475241,51644.9607221198,0,1
"61",3.90607835495617,233.402835012476,32144.7999336183,6.9948396173051,348.359448213977,269.449051226939,9.6541256002684,63.7430638401644,3.90287971165746,0,1,0,0,3.09392164504383,32563.8972852898,0.000217604080030052,0.00030033242142446,27.3223916255453,81308.0828165239,1,0
"62",6.39135362383218,213.017829682795,20965.4783088536,5.37555989197469,327.650542521707,369.338120915857,13.7581051707438,17.9157225691808,3.92374916929651,0,1,0,0,0.608646376167817,21316.4201338364,0.000256400536767369,0.00065622662970364,34.3571041956994,69795.4074623645,0,0
"63",7.03675210383355,229.48569367886,35729.6927086303,8.8108430450164,384.943778948421,296.397547243014,16.9270921798069,66.6224850980848,3.8556022119167,0,0,1,0,0.0367521038335479,36190.0698157219,0.000246597224243358,0.000473754205440402,61.9997183335663,88339.0901393403,1,1
"64",8.69209201270804,195.143738784055,24656.2396794446,8.23190033837729,333.073545745888,398.345418003516,12.3807707927523,48.4407248655469,4.47796024823393,0,0,0,1,1.69209201270804,25045.9858503944,0.000333866820139653,0.000502135400763238,71.5524351806179,64997.2170069145,0,1
"65",8.08575980088222,127.739673829373,32653.9103602676,6.53423741011492,333.073545745888,416.239630070402,11.1196592547937,78.2750500377115,4.06868890948167,0,0,1,0,1.08575980088222,33071.7931934613,0.000200105816976383,0.000340530709250792,52.834274180128,42546.7060947724,1,0
"66",6.20397770227835,212.306618286686,21815.0741479055,7.87399188454547,333.073545745888,362.108004313962,14.9330126610987,63.8738199472853,5.21568920611903,0,1,0,0,0.796022297721652,22219.8955054832,0.000360942705542051,0.000684527247528628,48.8500700796408,70713.7181380653,0,0
"67",5.05810886856514,238.569380413499,34873.9345228707,8.9832761443866,374.433504516857,669.725086180179,13.3531814339635,76.521799745524,5.10665577442008,0,1,0,0,1.94189113143486,35333.8731032775,0.000257592848850917,0.000382898620894249,45.4383887346915,89328.3691786418,1,1
"68",7.03675210383355,103.464758660095,27420.167424582,8.41730503208953,333.073545745888,485.974500457814,11.3511327307085,67.8699636759021,4.62079345165322,0,0,1,0,0.0367521038335479,27829.5282390359,0.000306974968524206,0.000413970219617707,59.2304888931647,34461.3740266603,0,1
"69",7.03675210383355,211.200526008897,12830.4841337754,4.50211703396181,326.961517565751,333.329847958668,16.0451484768669,49.8984056354283,3.43974004154992,0,0,1,0,0.0367521038335479,13211.8461740106,0.000350892217863415,0.00125054895119889,31.6802815104356,69054.4444945538,0,0
"70",7.26155052207072,179.889788237885,24964.7777030965,5.83708649283744,349.269271301457,501.18278074341,17.2877132782963,50.9930064530811,3.6363641826805,0,0,1,0,0.261550522070718,25370.8770673439,0.000233812876776124,0.000692484166448318,42.3862984694356,62829.9752524193,0,0
"71",7.16046723080874,183.089310037929,6743.3460655304,3.80303642359799,277.59909862106,428.036344350404,9.79962468961304,90.0353736736207,3.88489104414728,0,0,1,0,0.16046723080874,7114.78357424868,0.00056396874587792,0.00145322879685877,27.2315176887454,50825.4274336808,0,0
"72",5.70476477621302,116.299329883796,33223.5815287499,7.05050315957697,297.078153478521,504.378680967655,9.00182048756614,48.1470312534892,4.15753340748974,0,1,0,0,1.29523522378698,33575.8572166415,0.000212213820279305,0.000270946721375492,40.2214620793333,34549.9901726675,1,0
"73",6.21727313516034,130.944463888466,19460.3828189876,7.09246295530537,300.131271998304,556.653710033398,14.0836083521955,57.8970747068077,5.3258334456958,0,1,0,0,0.78272686483966,19825.503628648,0.000364456497144816,0.000723706644581219,44.09577939414,39300.5285079811,0,0
"74",8.67993496996418,242.228667285519,22984.0509514824,7.5187646593999,333.073545745888,352.94258812349,18.7044090592749,69.9079024491522,3.8734702984483,0,0,0,1,1.67993496996418,23394.5511643369,0.000327129655049558,0.00081379949508285,65.2623882980561,80679.9610940888,0,0
"75",7.03675210383355,219.30091421337,14859.4664242837,5.59832676562926,344.442393672891,425.213574807613,15.7718343660583,49.3520014778044,4.65591659868882,0,0,1,0,0.0367521038335479,15258.8591462,0.000376751533721315,0.00106139977814302,39.3940376459893,75536.5318263067,0,0
"76",6.8973221411002,211.360166721062,25650.7776431203,6.76600990675459,333.073545745888,383.014310167853,13.9347880413807,90.5233298630093,5.02278363000457,0,0,1,0,0.102677858899803,26081.1405286359,0.00026377406567903,0.0005432501203377,46.6673499367617,70398.480159226,0,0
"77",3.51454552874528,158.732075761402,23029.6636135636,6.82167909946113,286.522846816978,307.379142035191,9.71223191091832,79.8509285745725,3.76261533109937,0,1,0,0,3.48545447125472,23402.8590680546,0.000296212711306969,0.000421727041866047,23.9751017775462,45480.3662283252,0,0
"78",3.72250048593372,163.639746920582,37962.167991261,6.68457027419134,326.694017860303,467.562972871182,14.5672688601883,50.577979098281,3.66283773199136,0,1,0,0,3.27749951406628,38346.1245584938,0.000176085050667553,0.000383731215338958,24.8833160939354,53460.1264031279,1,0
"79",6.45500479749672,176.68397277687,24468.0483903546,5.75693003869286,314.79959828381,477.581346155703,16.2455043416107,57.7297238284401,2.29343140641286,0,1,0,0,0.544995202503283,24846.3346425055,0.000235283580727356,0.000663947695477614,37.1610110186153,55620.0436533462,0,0
"80",7.31680475388092,217.522861962291,31903.3998115322,9.86504750268218,376.937972305666,425.913400180269,8.99275427225467,69.5092198221153,3.5083726497836,0,0,1,0,0.316804753880919,32359.7120511627,0.000309216182631301,0.00028187448125839,72.1806264648861,81992.6265181912,1,1
"81",1.84453836649884,233.764342720727,28689.5957776829,7.72443229996391,333.073545745888,410.387263837708,15.6118592963052,54.2994440941892,5.01346335110373,0,1,0,0,5.15546163350116,29084.693199823,0.000269241587083377,0.000544164491451266,14.2480117367063,77860.7184989495,0,0
"82",5.51912565643761,168.728583039567,12531.6019210648,7.73072294792503,333.073545745888,443.570372097492,18.0990781038616,66.6224850980848,3.75899586032392,0,1,0,0,1.48087434356239,12939.0286748566,0.000616898222319863,0.0014442748993996,42.666831364704,56199.0274216681,0,0
"83",7.40898546692461,204.961749810895,9566.1222701692,6.50592313880598,311.452662511749,504.145994083866,11.5321440077412,81.1069377314624,3.77242092798951,0,0,1,0,0.408985466924612,9965.18779355121,0.000680100353629591,0.00120551919388516,48.2022899843421,63835.8826916701,0,0
"84",5.9767696180876,258.952732015953,27267.9818609542,7.64859933144346,383.657152107097,514.118920118766,12.2567902511904,82.4697984299673,2.99467109550822,0,1,0,0,1.0232303819124,27741.7574108227,0.000280497448269016,0.000449493853769252,45.7139161050964,99349.0676955929,0,0
"85",6.39535913167106,133.834229104379,23827.2750154029,5.1277468613272,266.908428280785,573.400295149959,9.83387458458026,95.0266092798437,4.1912175147117,0,1,0,0,0.604640868328938,24194.3377998248,0.000215204922006919,0.000412715032592827,32.7937827144865,35721.4837404203,0,0
"86",6.20964225970848,195.417720948981,13116.707711787,7.87934767085967,333.073545745888,417.241656026349,7.5076623145153,70.5473869061206,3.61251961494671,0,1,0,0,0.790357740291516,13528.2079921099,0.00060071077620942,0.00057237398892168,48.9279302759059,65088.4732180576,0,0
"87",6.76283252189174,232.075176555876,27159.3843452335,7.8849906578686,350.445292697202,465.41377462135,13.8639648823311,64.812257383196,4.91657916075128,0,0,1,0,0.237167478108262,27582.5268859718,0.000290322879106515,0.000510466831872949,53.3248712558463,81329.6531758788,0,0
"88",9.91871706385417,199.181251073391,21470.2783054133,6.79984141022556,329.178429026076,430.507706865287,15.9660429443621,59.2922732697522,3.38550844385672,0,0,0,1,2.91871706385417,21865.5488491193,0.000316709514124515,0.000743634652389977,67.4457030271065,65566.1713197872,0,0
"89",10.1554401702219,300.29247579584,12652.3629786581,6.6551263625675,398.647785745958,487.459131030755,9.34763398648568,67.9197886870381,5.00246725992208,0,0,0,1,3.15544017022192,13125.5856794537,0.000525998690821099,0.000738805391708505,67.5857376003208,119710.930552183,0,0
"90",8.72172671062058,206.369682384784,28608.0520763725,6.32544240366485,377.404538185199,506.938352729825,13.5537510072485,42.3814839375372,2.55502690399687,0,0,0,1,1.72172671062058,29034.1635408989,0.000221107064080362,0.000473773991010126,55.1687799685358,77884.8546758556,0,0
"91",7.03675210383355,197.979782841259,17153.3061634521,7.65920393938108,329.280314603073,575.114694423425,11.8709814823433,69.1098356828326,4.38392181352232,0,0,1,0,0.0367521038335479,17559.3555176774,0.000446514734034204,0.000692052095918184,53.89591943413,65190.8451790179,0,0
"92",7.03675210383355,199.107885564034,29721.9116303501,6.86969021535594,357.303220967481,420.709591222073,9.22661866528483,55.2942832666723,3.35516464217616,0,0,1,0,0.0367521038335479,30141.3788247996,0.000231132179544637,0.00031043153549596,48.3403070755906,71141.8888320538,0,0
"93",6.09964670546839,237.919926763253,20416.8409961907,8.45783069927438,333.073545745888,291.104836569068,19.2700542604638,93.1380094815402,3.17278976915288,0,1,0,0,0.900353294531613,20851.5103821174,0.00041425755829966,0.000943831333361468,51.5897791602383,79244.8336106387,0,1
"94",9.02678771951163,253.217074170985,27965.0721459284,6.58837436618264,373.553235338394,588.319650536399,16.1457320527751,59.1244508481104,2.01904201820117,0,0,0,1,2.02678771951163,28404.3382064811,0.000235592968679034,0.000577353491831625,59.4718568202027,94590.0572994934,0,0
"95",6.95337160338955,203.146546752177,11609.1090545278,5.49573765470786,304.283193214404,551.143337166581,9.38778127553081,55.9580055948576,3.6518658084229,0,0,1,0,0.0466283966104513,11974.8459909918,0.000473398744804142,0.00080865648099579,38.2139061479243,61814.0799362317,0,0
"96",6.14087755694786,197.876089749367,26687.8744833339,7.58719641794751,329.231852935019,548.072761316117,15.8363302052362,41.263647883677,5.35946029501296,0,1,0,0,0.859122443052136,27065.9571805706,0.000284293768793223,0.000593390463340407,46.5920442031291,65147.1116797201,0,0
"97",7.07787400653045,220.670539606766,23873.3782101337,6.18183961638285,341.987234078384,333.050785943346,10.661798937604,90.2977703302096,4.76450826492145,0,0,1,0,0.0778740065304548,24311.8450541586,0.000258942809097659,0.000446597831432097,43.7542819333363,75466.5074827023,0,0
"98",5.48831430901251,135.802361700609,21485.1531951911,8.18741579072919,280.60328667032,441.331137458693,14.860262683375,88.2873455618085,5.06678627178454,0,1,0,0,1.51168569098749,21862.2312432139,0.000381073186509172,0.000691652628602205,44.935111238094,38106.5890307825,0,1
"99",7.20555917458873,120.327615343609,24627.8675604689,6.20246933211403,289.768696553328,418.433289920077,13.6431470858693,63.7337323701965,3.71005312567987,0,0,1,0,0.205559174588729,24987.5724587246,0.000251847599751991,0.000553971920320394,44.6922598011195,34867.1762574878,0,0
"100",9.17786986589243,163.274828255701,20868.3312189988,7.72604043416508,320.421432178678,426.99439316894,10.2142746032407,62.4309261568399,3.10876998791345,0,0,0,1,2.17786986589243,21258.9096177685,0.000370227995381403,0.000489462932902917,70.9085936833902,52316.7543084195,0,0
"101",4.27071619473374,166.837708540285,24405.2505349528,7.39151013842066,297.206739168304,349.518910367649,13.4785264454989,54.4748395444017,3.76390590295233,0,1,0,0,2.72928380526626,24764.3236238039,0.000302865570989926,0.00055227978201638,31.5670420516917,49585.29132557,0,0
"102",7.34884451155061,223.264939730207,11519.0465273566,8.8895586798206,333.073545745888,494.158434086964,18.1453742537772,73.715522016809,4.88087515618085,0,0,1,0,0.348844511550613,11934.7251537991,0.00077172695315613,0.00157524967111503,65.3279845143068,74363.6451166821,0,1
